,imdbId,Imdb Link,Title,IMDB Score,Genre,Poster,IMDb_ID
263,110322,http://www.imdb.com/title/tt110322,Legends of the Fall (1994),7.5,Drama|Romance|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMjYxNTAyN15BMl5BanBnXkFtZTgwMTc3MjkyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0264
264,110443,http://www.imdb.com/title/tt110443,Major Payne (1995),6.1,Adventure|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5MTAwODQwMF5BMl5BanBnXkFtZTcwMzE5NjMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt0265
265,110365,http://www.imdb.com/title/tt110365,Little Odessa (1994),6.8,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2MzUyNzc5OV5BMl5BanBnXkFtZTcwODc4OTUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0266
266,107566,http://www.imdb.com/title/tt107566,Mi vida loca (1993),6.5,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTg4ODk5NTQyN15BMl5BanBnXkFtZTcwMDM1MjYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt0267
267,110391,http://www.imdb.com/title/tt110391,Love Affair (1994),5.9,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MzY0NTE3MF5BMl5BanBnXkFtZTcwOTk1NTAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0268
268,113691,http://www.imdb.com/title/tt113691,Losing Isaiah (1995),6.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NjM0MTExMl5BMl5BanBnXkFtZTcwNjY4MjEyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt0269
269,110428,http://www.imdb.com/title/tt110428,The Madness of King George (1994),7.2,Biography|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMzk0ODQyNV5BMl5BanBnXkFtZTcwODk0ODE1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0270
270,109836,http://www.imdb.com/title/tt109836,Mary Shelley's Frankenstein (1994),6.4,Drama|Horror|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDY3ZjIyOGMtZjI3YS00YTUxLTg4YjAtODhjNWM1Nzk4MDE3XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0271
271,113755,http://www.imdb.com/title/tt113755,Man of the House (1995),5.0,Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGE3MDZhMWYtYmZiMC00N2QwLWI1YTAtNjkwN2MxODU0NGFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0272
273,110516,http://www.imdb.com/title/tt110516,Milk Money (1994),5.5,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NDQ3NzU4NV5BMl5BanBnXkFtZTcwNTA1MTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0274
274,110527,http://www.imdb.com/title/tt110527,Miracle on 34th Street (1994),6.4,Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjk3M2UyN2YtNmQ1MS00MWI3LWEzNGMtYTRkM2E5MWNjOWJjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0275
276,113896,http://www.imdb.com/title/tt113896,My Family (1995),7.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5OTM1Mzg4NV5BMl5BanBnXkFtZTgwMzY2NjQzMTE@._V1_UY268_CR0,0,182,268_AL_.jpg",tt0277
278,110684,http://www.imdb.com/title/tt110684,Nobody's Fool (1994),7.4,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjg0YzYzYzktNTY3NC00MDE0LThjMzYtMmY0MWZlNDdiYWY2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR1,0,182,268_AL_.jpg",tt0279
279,110638,http://www.imdb.com/title/tt110638,Nell (1994),6.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTM2MDQ0NTQ2OF5BMl5BanBnXkFtZTcwNjI2OTQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt0280
280,113967,http://www.imdb.com/title/tt113967,New Jersey Drive (1995),6.7,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NzA1MTA3Ml5BMl5BanBnXkFtZTcwMTc3NTcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt0281
282,106402,http://www.imdb.com/title/tt106402,Beyond Bedlam (1994),3.4,Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMDkzNTg0OF5BMl5BanBnXkFtZTcwMzk2NTAyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",tt0283
284,110671,http://www.imdb.com/title/tt110671,Nina Takes a Lover (1994),5.7,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1MTU5Nzc3N15BMl5BanBnXkFtZTcwNzY4MTUyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",tt0285
285,110632,http://www.imdb.com/title/tt110632,Natural Born Killers (1994),7.3,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NTU2Nzc0MV5BMl5BanBnXkFtZTcwMzY1OTM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0286
286,110737,http://www.imdb.com/title/tt110737,Only You (1994),6.5,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmEzOWI2YTUtMDNkNS00MDRlLWFmMTctNDAyNTdiYjU5MDZiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR9,0,182,268_AL_.jpg",tt0287
287,110729,http://www.imdb.com/title/tt110729,Once Were Warriors (1994),7.9,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzODA3MzE4NF5BMl5BanBnXkFtZTcwMjIwMzAwMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt0288
289,114069,http://www.imdb.com/title/tt114069,Outbreak (1995),6.6,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTg1Mzk1NjAtNGFlOS00NzdlLWI0NTgtYzlmNTUzZGQ0NjYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0290
292,114210,http://www.imdb.com/title/tt114210,A Pyromaniac's Love Story (1995),5.4,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMzI4NzQ2Ml5BMl5BanBnXkFtZTcwOTQ4ODUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0293
293,110912,http://www.imdb.com/title/tt110912,Pulp Fiction (1994),8.9,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMTA5OTAzMl5BMl5BanBnXkFtZTgwNjA5MDc3NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0294
294,114084,http://www.imdb.com/title/tt114084,Panther (1995),6.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MDc3NDQ3N15BMl5BanBnXkFtZTcwODA3NzYxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt0295
295,105652,http://www.imdb.com/title/tt105652,Tui shou (1992),7.3,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzk0MDYzNV5BMl5BanBnXkFtZTcwNTkwNTgxMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg",tt0296
296,110889,http://www.imdb.com/title/tt110889,Priest (1994),7.1,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzAyYzQ0ODQtNzNhMi00NWVkLTk1YTItODE4Y2U4YmE0NDgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0297
297,110932,http://www.imdb.com/title/tt110932,Quiz Show (1994),7.5,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTYxNjdjMzUtYzAyNC00NWJhLWFlM2EtNWM4NDBhZmQ1YjJiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0298
298,114129,http://www.imdb.com/title/tt114129,Picture Bride (1994),6.8,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMjgzNDE4Ml5BMl5BanBnXkFtZTcwMzkzNzQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt0299
299,110963,http://www.imdb.com/title/tt110963,Queen Margot (1994),7.5,Biography|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTc4NTdjODgtZmI1MS00MDI5LWFhZjYtMjAzNTVhYzk1ZjFiXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR8,0,182,268_AL_.jpg",tt0300
300,114214,http://www.imdb.com/title/tt114214,The Quick and the Dead (1995),6.4,Action|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI2ZTZmMmItMmM3YS00ZjUwLWJiODMtMmRjMWM4NDE0OWFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0301
301,114296,http://www.imdb.com/title/tt114296,Roommates (1995),6.4,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNjMzMTkzN15BMl5BanBnXkFtZTcwOTY4NzkyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",tt0302
302,110907,http://www.imdb.com/title/tt110907,Ready to Wear (1994),5.0,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NjkxNzQ2OV5BMl5BanBnXkFtZTYwNDUyNjc5._V1._CR2,2,330,423_UY268_CR13,0,182,268_AL_.jpg",tt0303
303,111495,http://www.imdb.com/title/tt111495,Three Colors: Red (1994),8.1,Drama|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTg1MmNiMjItMmY4Yy00ZDQ3LThjMzYtZGQ0ZTQzNTdkMGQ1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0304
305,111507,http://www.imdb.com/title/tt111507,Three Colors: White (1994),7.7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1ODkzOWItNmM4NS00OGQzLTg5NjctOThjY2M1MGI5ZTRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0306
306,110769,http://www.imdb.com/title/tt110769,Pao Da Shuang Deng (1994),7.0,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NTU3NDgxNV5BMl5BanBnXkFtZTcwMTI4NzEzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt0307
307,114268,http://www.imdb.com/title/tt114268,Rent-a-Kid (1995),5.4,Drama|Family|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjYwMzA3Njg2MF5BMl5BanBnXkFtZTcwOTI1NDMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt0308
308,110965,http://www.imdb.com/title/tt110965,Relative Fear (1994),5.7,Drama|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTAyMDBkYTgtNzNhOC00ZWFmLWFlYjEtMzA0MGY4MDEwZjM2XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0309
309,114571,http://www.imdb.com/title/tt114571,Stuart Saves His Family (1995),5.3,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwODE1MDkxOF5BMl5BanBnXkFtZTcwNTEyNzIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt0310
310,111333,http://www.imdb.com/title/tt111333,The Swan Princess (1994),6.4,Animation|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDM2OGM1MjAtYjA3Zi00NzEzLWFiOWMtYjg4MDdiMzYzMWVkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDA5Mjg5MjA@._V1_UY268_CR3,0,182,268_AL_.jpg",tt0311
311,111112,http://www.imdb.com/title/tt111112,The Secret of Roan Inish (1994),7.5,Drama|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTY3MTAzMDI4MF5BMl5BanBnXkFtZTcwMjE3NTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0312
312,111255,http://www.imdb.com/title/tt111255,The Specialist (1994),5.5,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjMwZDMwZTItMTc2MC00NDRlLWI3YmUtNTg0ZmQ3MzdhNDJmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR3,0,182,268_AL_.jpg",tt0313
313,111282,http://www.imdb.com/title/tt111282,Stargate (1994),7.1,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWEyYTQzNzQtZTg5OS00NDhkLTg1NjYtMzA5Y2MyYjYzNWQ5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0314
314,111070,http://www.imdb.com/title/tt111070,The Santa Clause (1994),6.4,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzI0ZGRiYTEtNGExYi00ZDI2LWExMjMtODMzNDZjMTVjOWMxXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0315
316,111149,http://www.imdb.com/title/tt111149,Shallow Grave (1994),7.4,Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmVmOWVlODYtOTQ0Yy00ODY1LTgwZjMtYWFhOWQ3ODhmYjliL2ltYWdlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0317
317,108260,http://www.imdb.com/title/tt108260,Suture (1993),6.7,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTc0ODlkMzEtNjE5My00ODA2LTg5ZjMtYWFjOTE1ZmNmMzk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0318
318,106966,http://www.imdb.com/title/tt106966,Strawberry and Chocolate (1993),7.5,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzhjMDQ1YTctNTNmNS00NDZjLWFjYjUtM2FhZTA2NmYxZjJlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt0319
319,114594,http://www.imdb.com/title/tt114594,Swimming with Sharks (1994),7.1,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjNhZmVmZGQtMTQ3OS00YWEzLThjMWUtMWFiNjA3YzQ1Yjg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR2,0,182,268_AL_.jpg",tt0320
320,111309,http://www.imdb.com/title/tt111309,The Sum of Us (1994),7.4,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0NjExNjQ3NTdeQTJeQWpwZ15BbWU3MDczNjcyOTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0321
321,113936,http://www.imdb.com/title/tt113936,Senior Trip (1995),5.6,Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjcxNDAxNDEzN15BMl5BanBnXkFtZTcwOTA0MjAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0322
322,110081,http://www.imdb.com/title/tt110081,To Live (1994),8.3,Drama|History|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGU0OGY2NWItNDA0MC00NmRjLWI4YWQtMTUyNWJmM2RmYjA4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR4,0,182,268_AL_.jpg",tt0323
323,114614,http://www.imdb.com/title/tt114614,Tank Girl (1995),5.2,Action|Comedy|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3ODMxNzU3NV5BMl5BanBnXkFtZTcwOTQzMTM3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0324
324,114608,http://www.imdb.com/title/tt114608,Tales from the Crypt: Demon Knight (1995),6.7,Action|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGM3N2VmNDQtNWMwNC00MDI5LThhNzYtNTlkZjkwZTJlNTRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg",tt0325
326,114609,http://www.imdb.com/title/tt114609,Tales from the Hood (1995),6.2,Crime|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDZjYTMzZDEtYjJkNS00MTI1LTgyZDctM2FlYjk2NDMyNTQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0327
327,111454,http://www.imdb.com/title/tt111454,Tom & Viv (1994),6.5,Biography|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMDg2NjAwM15BMl5BanBnXkFtZTcwOTU1OTIyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt0328
329,114694,http://www.imdb.com/title/tt114694,Tommy Boy (1995),7.0,Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTMwZGU3MGUtZWE0Ni00YzExLWIyY2MtMmNmMDlmYTdmNzFkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0330
330,111590,http://www.imdb.com/title/tt111590,Vanya on 42nd Street (1994),7.5,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWIzMTEwNGUtN2Y5MS00NTAzLTljZDktMTBkZGZiNGFiZjM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",tt0331
331,114788,http://www.imdb.com/title/tt114788,The Underneath (1995),6.2,Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMThkNTIwZjItMjg2Ni00MGRiLWIxYTgtOThhODE2ZGNlZTZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0332
333,108550,http://www.imdb.com/title/tt108550,What's Eating Gilbert Grape (1993),7.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2EyZDlhNjItODYzNi00Mzc3LWJjOWUtMTViODU5MTExZWMyL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0334
335,114924,http://www.imdb.com/title/tt114924,While You Were Sleeping (1995),6.7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5NjU4NDUzMl5BMl5BanBnXkFtZTgwMjc4NDgzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0336
336,111667,http://www.imdb.com/title/tt111667,The War (1994),6.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NTEyMjcxNF5BMl5BanBnXkFtZTcwNDUyODIyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt0337
338,110598,http://www.imdb.com/title/tt110598,Muriel's Wedding (1994),7.2,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyMzgwNDMwNV5BMl5BanBnXkFtZTcwNTAwMzAzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt0339
339,112435,http://www.imdb.com/title/tt112435,The Baby-Sitters Club (1995),5.7,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMjU1MzQ5MF5BMl5BanBnXkFtZTcwMDAwNDAwMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",tt0340
341,109045,http://www.imdb.com/title/tt109045,"The Adventures of Priscilla, Queen of the Desert (1994)",7.5,Comedy|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MDU1NzcyN15BMl5BanBnXkFtZTcwMDA0ODYyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0342
342,106339,http://www.imdb.com/title/tt106339,Backbeat (1994),6.7,Biography|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMzAxNjkxNl5BMl5BanBnXkFtZTcwODEzOTUyMQ@@._V1._CR23,21,321,478_UX182_CR0,0,182,268_AL_.jpg",tt0343
343,104779,http://www.imdb.com/title/tt104779,Bitter Moon (1992),7.1,Drama|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0ODYyODkxNF5BMl5BanBnXkFtZTcwNTU1MTAwMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt0344
344,109348,http://www.imdb.com/title/tt109348,Bullets Over Broadway (1994),7.5,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2M4MWU5NzItYTBkOC00ZjYxLTljZWEtYWMzODY3YmExMWY4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0345
345,109444,http://www.imdb.com/title/tt109444,Clear and Present Danger (1994),6.9,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxOTk4NzUyOF5BMl5BanBnXkFtZTgwNzc3ODYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0346
346,109446,http://www.imdb.com/title/tt109446,The Client (1994),6.7,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGNjZWYwZGYtZWIxZC00OTYyLTllYTMtZWNiNmQ0YWUzMjkxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0347
348,109504,http://www.imdb.com/title/tt109504,Crooklyn (1994),6.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGQ3NmFjNDktYzNiZS00NDk3LTk2ODEtYjExZjg3YWU3Y2ZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0349
349,109506,http://www.imdb.com/title/tt109506,The Crow (1994),7.6,Action|Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2Y4ZGVhZjItNjU0OC00MDk1LWI4ZTktYTgwMWJkNDE5OTcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0350
350,109450,http://www.imdb.com/title/tt109450,Cobb (1994),6.5,Biography|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzk2MzU1Mjg2M15BMl5BanBnXkFtZTcwNDc4MzAwMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg",tt0351
351,109813,http://www.imdb.com/title/tt109813,The Flintstones (1994),4.8,Comedy|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTE1MDBiZTMtNzUwNC00MGY4LTk2ZjAtNDIzMjIxZTFlNjY2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0352
353,109831,http://www.imdb.com/title/tt109831,Four Weddings and a Funeral (1994),7.1,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNzg2NzgxNV5BMl5BanBnXkFtZTcwMTcxNzczNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0354
356,110093,http://www.imdb.com/title/tt110093,I Love Trouble (1994),5.2,Action|Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2Q3NDY1ZGYtYTdhZi00NzhiLWE3MGQtZmJiNGUyOWZmNmJhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR3,0,182,268_AL_.jpg",tt0357
357,110167,http://www.imdb.com/title/tt110167,It Could Happen to You (1994),6.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzMxOGUzOWEtMGUxMi00ZWM1LWE3ODgtNzc4OGVjZmJhMmFmXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_UY268_CR9,0,182,268_AL_.jpg",tt0358
358,110213,http://www.imdb.com/title/tt110213,The Jungle Book (1994),6.0,Adventure|Family|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MDQxNjcxNV5BMl5BanBnXkFtZTcwMTEwOTEzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt0359
360,110357,http://www.imdb.com/title/tt110357,The Lion King (1994),8.5,Animation|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0361
361,107426,http://www.imdb.com/title/tt107426,Little Buddha (1993),6.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NzQ4MDY0NV5BMl5BanBnXkFtZTcwOTg4MTgyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",tt0362
362,111686,http://www.imdb.com/title/tt111686,New Nightmare (1994),6.4,Fantasy|Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2RmMWIyZDgtY2I4ZS00ZjgwLTlmZTYtY2E2ZmI1Y2IzOGQ4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0363
363,110475,http://www.imdb.com/title/tt110475,The Mask (1994),6.9,Comedy|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWExYjI5MzktNTRhNi00Nzg2LThkZmQtYWVkYjRlYWI2MDQ4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0364
364,110478,http://www.imdb.com/title/tt110478,Maverick (1994),7.0,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2I1OTY2NmUtMGVlZi00NjNmLThkNTgtMjExMzRhOTM2MDJiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0365
366,110622,http://www.imdb.com/title/tt110622,Naked Gun 33 1/3: The Final Insult (1994),6.4,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWYzZjVlMmUtZjNiZS00NWQ1LWIwMDAtZGMzYWNkOWU4NjUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg",tt0367
367,110771,http://www.imdb.com/title/tt110771,The Paper (1994),6.6,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDI4YTJiZjgtY2RlNy00NTZjLWE2MTctZjFlNzFjODhkYjBjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt0368
